step_idx,substep_idx,t_yr,dt_step,pair_i,pair_j,r_au,v_rad_norm,v_tan_norm,m_i,m_j,c_pred,c_anal_softening,gate_fallback,strong_approach,n_zone3_pairs_this_step,encounter_gate_suppressed
15143,0,75.71500000000363,0.005,1,2,0.09135789294386147,0.19593463716280107,0.3052364240488874,0.01,0.005,1.0,1.000016174944164,False,False,1,True
15144,0,75.72000000000362,0.005,1,2,0.09173445869585352,0.1762418401472527,0.30336069718170194,0.01,0.005,1.0,1.000016042421558,False,False,1,True
15145,0,75.72500000000362,0.005,1,2,0.09207052994502198,0.1565570742989991,0.3015539183313142,0.01,0.005,1.0,1.0000159255204986,False,False,1,True
15146,0,75.73000000000361,0.005,1,2,0.09236634217260173,0.13687717737522045,0.299814802506964,0.01,0.005,1.0,1.0000158236775045,False,False,1,True
15147,0,75.73500000000361,0.005,1,2,0.09262209589307506,0.11719900844874397,0.2981422856373555,0.01,0.005,1.0,1.0000157364113376,False,False,1,True
15148,0,75.7400000000036,0.005,1,2,0.0928379576238954,0.09751944166708257,0.29653551203364437,0.01,0.005,1.0,1.0000156633173403,False,False,1,True
15149,0,75.7450000000036,0.005,1,2,0.0930140606866444,0.07783536001627614,0.29499382378240074,0.01,0.005,1.0,1.000015604062769,False,False,1,True
15150,0,75.7500000000036,0.005,1,2,0.09315050584872318,0.05814364907603308,0.2935167518968653,0.01,0.005,1.0,1.0000155583830375,False,False,1,True
15151,0,75.75500000000359,0.005,1,2,0.09324736181279292,0.03844119074926512,0.29210400908697703,0.01,0.005,1.0,1.0000155260787786,False,False,1,True
15152,0,75.76000000000359,0.005,1,2,0.0933046655594461,0.018724856946123445,0.29075548403709,0.01,0.005,1.0,1.0000155070136745,False,False,1,True
15153,0,75.76500000000358,0.005,1,2,0.09332242254696177,-0.0010084968000278625,0.2894712371058307,0.01,0.005,1.0,1.0000155011130054,False,False,1,True
15154,0,75.77000000000358,0.005,1,2,0.09330060677044655,-0.020762037809781666,0.28825149738589795,0.01,0.005,1.0,1.0000155083628877,False,False,1,True
15155,0,75.77500000000357,0.005,1,2,0.09323916068115573,-0.04053896285552078,0.28709666108344306,0.01,0.005,1.0,1.000015528810192,False,False,1,True
15156,0,75.78000000000357,0.005,1,2,0.09313799496530065,-0.06034250490991999,0.28600729119755713,0.01,0.005,1.0,1.00001556256313,False,False,1,True
15157,0,75.78500000000356,0.005,1,2,0.09299698818013935,-0.08017594007767387,0.28498411850087313,0.01,0.005,1.0,1.0000156097925375,False,False,1,True
15158,0,75.79000000000356,0.005,1,2,0.09281598624360331,-0.10004259474577229,0.28402804384293306,0.01,0.005,1.0,1.0000156707338712,False,False,1,True
15159,0,75.79500000000355,0.005,1,2,0.09259480177208626,-0.11994585299059823,0.2831401418192923,0.01,0.005,1.0,1.0000157456899568,False,False,1,True
15160,0,75.80000000000355,0.005,1,2,0.09233321325929435,-0.1398891642834078,0.28232166587193525,0.01,0.005,1.0,1.0000158350345585,False,False,1,True
15161,0,75.80500000000355,0.005,1,2,0.09203096408717852,-0.15987605153936174,0.2815740549110749,0.01,0.005,1.0,1.0000159392168455,False,False,1,True
15162,0,75.81000000000354,0.005,1,2,0.09168776135791366,-0.17991011955932965,0.28089894157553985,0.01,0.005,1.0,1.0000160587668403,False,False,1,True
15163,0,75.81500000000354,0.005,1,2,0.09130327453359088,-0.19999506391818297,0.28029816227952253,0.01,0.005,1.0,1.0000161943019883,False,False,1,True
15164,0,75.82000000000353,0.005,1,2,0.09087713386770782,-0.22013468035833494,0.27977376922848396,0.01,0.005,1.0,1.0000163465349952,False,False,1,True
15165,0,75.82500000000353,0.005,1,2,0.09040892860960638,-0.24033287475294043,0.2793280446276394,0.01,0.005,1.0,1.0000165162831103,False,False,1,True
15166,0,75.83000000000352,0.005,1,2,0.0898982049596299,-0.26059367370941944,0.2789635173541674,0.01,0.005,1.0,1.0000167044791,False,False,1,True
15167,0,75.83500000000352,0.005,1,2,0.08934446374887775,-0.2809212358909889,0.27868298242086376,0.01,0.005,1.0,1.000016912184179,False,False,1,True
15168,0,75.84000000000351,0.005,1,2,0.08874715781288628,-0.30131986414160056,0.27848952362665175,0.01,0.005,1.0,1.0000171406032463,False,False,1,True
15169,0,75.84500000000351,0.005,1,2,0.08810568902323596,-0.3217940185082008,0.278386539870996,0.01,0.005,1.0,1.0000173911028503,False,False,1,True
15170,0,75.8500000000035,0.005,1,2,0.08741940493479136,-0.3423483302634889,0.27837777570843086,0.01,0.005,1.0,1.0000176652324004,False,False,1,True
15171,0,75.8550000000035,0.005,1,2,0.08668759499880942,-0.36298761704235444,0.2784673568406974,0.01,0.005,1.0,1.000017964749266,False,False,1,True
15172,0,75.8600000000035,0.005,1,2,0.08590948628322602,-0.3837168992157256,0.2786598313933276,0.01,0.005,1.0,1.0000182916485474,False,False,1,True
15173,0,75.86500000000349,0.005,1,2,0.08508423863071053,-0.4045414176364648,0.27896021800861115,0.01,0.005,1.0,1.0000186481985427,False,False,1,True
15174,0,75.87000000000349,0.005,1,2,0.08421093917212653,-0.425466652902759,0.2793740620177875,0.01,0.005,1.0,1.0000190369831115,False,False,1,True
15175,0,75.87500000000348,0.005,1,2,0.08328859609729777,-0.44649834629445156,0.27990750124531233,0.01,0.005,1.0,1.0000194609525452,False,False,1,True
15176,0,75.88000000000348,0.005,1,2,0.08231613156573588,-0.467642522545833,0.2805673433647946,0.01,0.005,1.0,1.000019923484916,False,False,1,True
15177,0,75.88500000000347,0.005,1,2,0.08129237361631922,-0.48890551462282017,0.28136115719330346,0.01,0.005,1.0,1.0000204284604517,False,False,1,True
15178,0,75.89000000000347,0.005,1,2,0.08021604690561043,-0.5102939906704631,0.2822973809101461,0.01,0.005,1.0,1.0000209803522409,False,False,1,True
15179,0,75.89500000000346,0.005,1,2,0.07908576206797888,-0.5318149832842131,0.28338545096145196,0.01,0.005,1.0,1.0000215843375002,False,False,1,True
15180,0,75.90000000000346,0.005,1,2,0.07790000344485122,-0.5534759212289858,0.2846359564229334,0.01,0.005,1.0,1.0000222464349973,False,False,1,True
15181,0,75.90500000000345,0.005,1,2,0.07665711487243439,-0.575284663674039,0.2860608249234088,0.01,0.005,1.0,1.0000229736759967,False,False,1,True
15182,0,75.91000000000345,0.005,1,2,0.07535528314333986,-0.5972495369140718,0.28767354799841954,0.01,0.005,1.0,1.0000237743185394,False,False,1,True
15183,0,75.91500000000345,0.005,1,2,0.07399251866250488,-0.619379373384692,0.2894894561134181,0.01,0.005,1.0,1.0000246581183034,False,True,1,True
15184,0,75.92000000000344,0.005,1,2,0.07256663269450614,-0.641683552517577,0.2915260568101274,0.01,0.005,1.0,1.0000256366740734,False,True,1,True
15185,0,75.92500000000344,0.005,1,2,0.0710752104378191,-0.6641720425610061,0.2938034538390143,0.01,0.005,1.0,1.0000267238727054,False,True,1,True
15186,0,75.93000000000343,0.005,1,2,0.06951557894770745,-0.6868554418259747,0.29634487126590986,0.01,0.005,1.0,1.000027936468319,False,True,1,True
15187,0,75.93500000000343,0.005,1,2,0.06788476864306241,-0.7097450167641375,0.29917731516506185,0.01,0.005,1.0,1.0000292948449974,False,True,1,True
15188,0,75.94000000000342,0.005,1,2,0.06617946674435853,-0.7328527326099006,0.30233241783362985,0.01,0.005,1.0,1.0000308240338376,False,True,1,True
15189,0,75.94500000000342,0.005,1,2,0.06439596045673229,-0.7561912696434839,0.3058475273541169,0.01,0.005,1.0,1.0000325550880902,False,True,1,True
15190,0,75.95000000000341,0.005,1,2,0.06253006696916846,-0.7797740138150621,0.3097671317670747,0.01,0.005,1.0,1.0000345269709991,False,True,1,True
15191,0,75.95500000000341,0.005,1,2,0.060577046288736454,-0.8036150034187782,0.3141447469372452,0.01,0.005,1.0,1.000036789191561,False,True,1,True
15192,0,75.9600000000034,0.005,1,2,0.05853149141305667,-0.82772880181025,0.3190454584697625,0.01,0.005,1.0,1.0000394055542277,False,True,1,True
15193,0,75.9650000000034,0.005,1,2,0.056387188117863654,-0.8521302464058977,0.3245494045732261,0.01,0.005,1.0,1.00004245960658,False,True,1,True
15194,0,75.9700000000034,0.005,1,2,0.05413693329604853,-0.8768339901061828,0.3307566429469249,0.01,0.005,1.0,1.0000460627435432,False,True,1,True
15195,0,75.97500000000339,0.005,1,2,0.05177229565155479,-0.9018536909388088,0.3377941050674491,0.01,0.005,1.0,1.0000503665923595,False,True,1,True
15219,0,76.09500000000328,0.005,1,2,0.05107802459280529,0.9807961740345699,0.33692717592740534,0.01,0.005,1.0,1.00005174511162,False,False,1,True
15220,0,76.10000000000328,0.005,1,2,0.05367221184166732,0.9599029495228624,0.32833859718153313,0.01,0.005,1.0,1.0000468638726898,False,False,1,True
15221,0,76.10500000000327,0.005,1,2,0.056151900334747054,0.939326148124289,0.3206266450601429,0.01,0.005,1.0,1.000042816183245,False,False,1,True
15222,0,76.11000000000327,0.005,1,2,0.058526560585645586,0.9190571469450439,0.31364007567772617,0.01,0.005,1.0,1.0000394121943392,False,False,1,True
15223,0,76.11500000000326,0.005,1,2,0.06080422649858062,0.8990847502686573,0.30726147462963993,0.01,0.005,1.0,1.0000365147957138,False,False,1,True
15224,0,76.12000000000326,0.005,1,2,0.06299178874477064,0.8793965490890301,0.3013981096056298,0.01,0.005,1.0,1.0000340226665847,False,False,1,True
15225,0,76.12500000000325,0.005,1,2,0.06509521447411355,0.8599797218090679,0.2959756420373803,0.01,0.005,1.0,1.0000318594262227,False,False,1,True
15226,0,76.13000000000325,0.005,1,2,0.06711971488754587,0.8408215042296213,0.29093369679358894,0.01,0.005,1.0,1.0000299664799825,False,False,1,True
15227,0,76.13500000000325,0.005,1,2,0.06906987511763713,0.8219094603703061,0.28622267307494204,0.01,0.005,1.0,1.0000282981780764,False,False,1,True
15228,0,76.14000000000324,0.005,1,2,0.07094975634645889,0.8032316318642969,0.28180140474022364,0.01,0.005,1.0,1.0000268184635375,False,False,1,True
15229,0,76.14500000000324,0.005,1,2,0.07276297712953399,0.7847766128289877,0.27763541454084184,0.01,0.005,1.0,1.0000254985035788,False,False,1,True
15230,0,76.15000000000323,0.005,1,2,0.07451277891000062,0.7665335789902511,0.27369559162163315,0.01,0.005,1.0,1.0000243149850878,False,False,1,True
15231,0,76.15500000000323,0.005,1,2,0.07620207934861771,0.7484922889550475,0.26995717589775176,0.01,0.005,1.0,1.0000232488677394,False,False,1,True
15232,0,76.16000000000322,0.005,1,2,0.07783351614777963,0.7306430688697982,0.266398968398182,0.01,0.005,1.0,1.000022284458272,False,False,1,True
15233,0,76.16500000000322,0.005,1,2,0.0794094833756013,0.7129767875645016,0.263002710355643,0.01,0.005,1.0,1.0000214087138264,False,False,1,True
15234,0,76.17000000000321,0.005,1,2,0.08093216181193531,0.6954848266767417,0.2597525899386612,0.01,0.005,1.0,1.0000206107112033,False,False,1,True
15235,0,76.17500000000321,0.005,1,2,0.08240354448438676,0.678159048590714,0.2566348466741121,0.01,0.005,1.0,1.000019881237897,False,False,1,True
15236,0,76.1800000000032,0.005,1,2,0.08382545830050149,0.6609917639612787,0.2536374514477187,0.01,0.005,1.0,1.0000192124737028,False,False,1,True
15237,0,76.1850000000032,0.005,1,2,0.08519958248611388,0.6439756999053593,0.2507498455597471,0.01,0.005,1.0,1.0000185977404135,False,False,1,True
15238,0,76.1900000000032,0.005,1,2,0.08652746439123622,0.6271039694977585,0.2479627263518836,0.01,0.005,1.0,1.0000180313033187,False,False,1,True
15239,0,76.19500000000319,0.005,1,2,0.08781053311115752,0.6103700429204144,0.24526786987527371,0.01,0.005,1.0,1.0000175082124612,False,False,1,True
15240,0,76.20000000000319,0.005,1,2,0.08905011128256116,0.5937677204287201,0.24265798325476792,0.01,0.005,1.0,1.000017024174715,False,False,1,True
15241,0,76.20500000000318,0.005,1,2,0.09024742534600176,0.577291107180554,0.24012658103797538,0.01,0.005,1.0,1.0000165754499568,False,False,1,True
15242,0,76.21000000000318,0.005,1,2,0.09140361451225781,0.5609345899000523,0.23766788105081038,0.01,0.005,1.0,1.0000161587662297,False,False,1,True
15243,0,76.21500000000317,0.005,1,2,0.09251973862745806,0.5446928153038475,0.23527671622076526,0.01,0.005,1.0,1.0000157712499844,False,False,1,True
15244,0,76.22000000000317,0.005,1,2,0.09359678509787096,0.5285606701923944,0.23294845955107873,0.01,0.005,1.0,1.0000154103683832,False,False,1,True
15245,0,76.22500000000316,0.005,1,2,0.094635675007929,0.5125332630965131,0.23067895998821364,0.01,0.005,1.0,1.0000150738813058,False,False,1,True
15246,0,76.23000000000316,0.005,1,2,0.09563726854297602,0.4966059073648802,0.22846448736161798,0.01,0.005,1.0,1.0000147598012339,False,False,1,True
15247,0,76.23500000000315,0.005,1,2,0.09660236981025891,0.48077410557897643,0.22630168491788152,0.01,0.005,1.0,1.0000144663595394,False,False,1,True
15248,0,76.24000000000315,0.005,1,2,0.09753173113699135,0.4650335351859286,0.22418752824304464,0.01,0.005,1.0,1.0000141919780294,False,False,1,True
15249,0,76.24500000000315,0.005,1,2,0.09842605691222354,0.4493800352454243,0.2221192895831196,0.01,0.005,1.0,1.0000139352448256,False,False,1,True
15250,0,76.25000000000314,0.005,1,2,0.09928600702925898,0.43380959419361004,0.2200945067462669,0.01,0.005,1.0,1.0000136948938252,False,False,1,True
15251,0,76.25500000000314,0.005,1,2,0.10011219997705349,0.41831833853396727,0.21811095590978719,0.01,0.005,1.0,1.0000134697871539,False,False,1,True
15252,0,76.26000000000313,0.005,1,2,0.10090521562209334,0.4029025223722648,0.21616662776829101,0.01,0.005,1.0,1.0000132589001078,False,False,1,True
15253,0,76.26500000000313,0.005,1,2,0.10166559771643945,0.387558517719577,0.21425970655165208,0.01,0.005,1.0,1.0000130613081972,False,False,1,True
15254,0,76.27000000000312,0.005,1,2,0.10239385616272274,0.3722828054938906,0.2123885515168139,0.01,0.005,1.0,1.0000128761759546,False,False,1,True
15255,0,76.27500000000312,0.005,1,2,0.10309046906273846,0.35707196715691436,0.21055168057963916,0.01,0.005,1.0,1.0000127027472407,False,False,1,True
15256,0,76.28000000000311,0.005,1,2,0.10375588457276537,0.34192267692835887,0.20874775580423563,0.01,0.005,1.0,1.0000125403368252,False,False,1,True
15257,0,76.28500000000311,0.005,1,2,0.10439052258574505,0.3268316945251149,0.2069755705098038,0.01,0.005,1.0,1.0000123883230467,False,False,1,True
15258,0,76.2900000000031,0.005,1,2,0.10499477625788582,0.31179585837747165,0.205234037790461,0.01,0.005,1.0,1.0000122461414098,False,False,1,True
15259,0,76.2950000000031,0.005,1,2,0.10556901339506057,0.2968120792787946,0.20352218027319008,0.01,0.005,1.0,1.0000121132789819,False,False,1,True
15260,0,76.3000000000031,0.005,1,2,0.10611357771246617,0.28187733442894575,0.20183912096395,0.01,0.005,1.0,1.0000119892694708,False,False,1,True
15261,0,76.30500000000309,0.005,1,2,0.1066287899793757,0.266988661835212,0.20018407505298366,0.01,0.005,1.0,1.0000118736889083,False,False,1,True
15262,0,76.31000000000309,0.005,1,2,0.10711494905938855,0.2521431550376425,0.19855634256811394,0.01,0.005,1.0,1.0000117661518502,False,False,1,True
15263,0,76.31500000000308,0.005,1,2,0.10757233285534737,0.23733795812850256,0.1969553017798946,0.01,0.005,1.0,1.0000116663080252,False,False,1,True
15264,0,76.32000000000308,0.005,1,2,0.10800119916700575,0.22257026103807184,0.1953804032753214,0.01,0.005,1.0,1.0000115738393809,False,False,1,True
15265,0,76.32500000000307,0.005,1,2,0.10840178646858326,0.2078372950612678,0.1938311646277864,0.01,0.005,1.0,1.0000114884574778,False,False,1,True
15266,0,76.33000000000307,0.005,1,2,0.10877431461250751,0.19313632860157975,0.19230716560036726,0.01,0.005,1.0,1.000011409901189,False,False,1,True
15267,0,76.33500000000306,0.005,1,2,0.10911898546490792,0.17846466311058393,0.19080804382765051,0.01,0.005,1.0,1.00001133793467,False,False,1,True
15268,0,76.34000000000306,0.005,1,2,0.10943598347776577,0.16381962920289794,0.18933349092827664,0.01,0.005,1.0,1.0000112723455652,False,False,1,True
15269,0,76.34500000000305,0.005,1,2,0.10972547620204935,0.14919858292783733,0.187883249006463,0.01,0.005,1.0,1.0000112129434384,False,False,1,True
15270,0,76.35000000000305,0.005,1,2,0.10998761474563565,0.1345989021802672,0.18645710750602895,0.01,0.005,1.0,1.0000111595583843,False,False,1,True
15271,0,76.35500000000305,0.005,1,2,0.11022253417935306,0.1200179832342254,0.18505490038505293,0.01,0.005,1.0,1.00001111203982,False,False,1,True
15272,0,76.36000000000304,0.005,1,2,0.11043035389405666,0.10545323738383386,0.1836765035833323,0.01,0.005,1.0,1.0000110702554343,False,False,1,True
15273,0,76.36500000000304,0.005,1,2,0.1106111779112596,0.09090208767682402,0.18232183275836802,0.01,0.005,1.0,1.0000110340902741,False,False,1,True
15274,0,76.37000000000303,0.005,1,2,0.11076509514949373,0.07636196572668522,0.1809908412687475,0.01,0.005,1.0,1.0000110034459664,False,False,1,True
15275,0,76.37500000000303,0.005,1,2,0.11089217964824484,0.061830308590024904,0.17968351838659669,0.01,0.005,1.0,1.0000109782400648,False,False,1,True
15276,0,76.38000000000302,0.005,1,2,0.1109924907510072,0.04730455569618809,0.1783998877232841,0.01,0.005,1.0,1.0000109584055017,False,False,1,True
15277,0,76.38500000000302,0.005,1,2,0.11106607324871823,0.03278214581654357,0.17714000585482137,0.01,0.005,1.0,1.0000109438901568,False,False,1,True
15278,0,76.39000000000301,0.005,1,2,0.11111295748456622,0.018260514061114598,0.1759039611354597,0.01,0.005,1.0,1.0000109346565154,False,False,1,True
15279,0,76.39500000000301,0.005,1,2,0.11113315942090775,0.003737088890384409,0.17469187268986958,0.01,0.005,1.0,1.0000109306814355,False,False,1,True
15280,0,76.400000000003,0.005,1,2,0.11112668066878455,-0.010790710869814365,0.17350388957603624,0.01,0.005,1.0,1.0000109319560053,False,False,1,True
15281,0,76.405000000003,0.005,1,2,0.1110935084802884,-0.025325479022454696,0.17234019011263996,0.01,0.005,1.0,1.0000109384854912,False,False,1,True
15282,0,76.410000000003,0.005,1,2,0.11103361570378377,-0.03986982501475925,0.17120098136624382,0.01,0.005,1.0,1.000010950289378,False,False,1,True
15283,0,76.41500000000299,0.005,1,2,0.11094696070176038,-0.054426376987407765,0.17008649879510412,0.01,0.005,1.0,1.0000109674015127,False,False,1,True
15284,0,76.42000000000299,0.005,1,2,0.11083348723084592,-0.06899778487030897,0.168997006047872,0.01,0.005,1.0,1.0000109898703262,False,False,1,True
15285,0,76.42500000000298,0.005,1,2,0.11069312428326436,-0.0835867235381727,0.16793279491689928,0.01,0.005,1.0,1.0000110177591668,False,False,1,True
15286,0,76.43000000000298,0.005,1,2,0.11052578588876787,-0.09819589603967109,0.16689418544731094,0.01,0.005,1.0,1.000011051146728,False,False,1,True
15287,0,76.43500000000297,0.005,1,2,0.11033137087580801,-0.11282803691465255,0.1658815262044857,0.01,0.005,1.0,1.0000110901275865,False,False,1,True
15288,0,76.44000000000297,0.005,1,2,0.11010976259042554,-0.1274859156146841,0.164895194704124,0.01,0.005,1.0,1.00001113481285,False,False,1,True
15289,0,76.44500000000296,0.005,1,2,0.10986082857104225,-0.14217234004314508,0.16393559801070226,0.01,0.005,1.0,1.000011185330933,False,False,1,True
15290,0,76.45000000000296,0.005,1,2,0.10958442017701263,-0.15689016023222185,0.16300317351182633,0.01,0.005,1.0,1.00001124182846,False,False,1,True
15291,0,76.45500000000295,0.005,1,2,0.10928037216844681,-0.17164227217544284,0.16209838987787184,0.01,0.005,1.0,1.00001130447131,False,False,1,True
15292,0,76.46000000000295,0.005,1,2,0.1089485022344305,-0.18643162183589201,0.161221748218325,0.01,0.005,1.0,1.0000113734458271,False,False,1,True
15293,0,76.46500000000295,0.005,1,2,0.10858861046635185,-0.2012612093519562,0.16037378344848374,0.01,0.005,1.0,1.0000114489601988,False,False,1,True
15294,0,76.47000000000294,0.005,1,2,0.10820047877257949,-0.21613409346443543,0.15955506588268642,0.01,0.005,1.0,1.0000115312460272,False,False,1,True
15295,0,76.47500000000294,0.005,1,2,0.10778387023022137,-0.23105339619110485,0.1587662030730377,0.01,0.005,1.0,1.0000116205601184,False,False,1,True
15296,0,76.48000000000293,0.005,1,2,0.10733852836911831,-0.24602230777740638,0.15800784191578177,0.01,0.005,1.0,1.0000117171865155,False,False,1,True
15297,0,76.48500000000293,0.005,1,2,0.10686417638257978,-0.26104409195490513,0.157280671051089,0.01,0.005,1.0,1.0000118214388023,False,False,1,True
15298,0,76.49000000000292,0.005,1,2,0.10636051625864267,-0.27612209154253636,0.15658542358617134,0.01,0.005,1.0,1.0000119336627111,False,False,1,True
15299,0,76.49500000000292,0.005,1,2,0.10582722782480926,-0.29125973442955566,0.15592288017640402,0.01,0.005,1.0,1.0000120542390942,False,False,1,True
15300,0,76.50000000000291,0.005,1,2,0.1052639676982844,-0.3064605399835533,0.1552938725046552,0.01,0.005,1.0,1.0000121835872795,False,False,1,True
15301,0,76.50500000000291,0.005,1,2,0.10467036813266754,-0.32172812593202754,0.15469928720543943,0.01,0.005,1.0,1.000012322168894,False,False,1,True
15302,0,76.5100000000029,0.005,1,2,0.10404603575083267,-0.3370662157718849,0.1541400702880029,0.01,0.005,1.0,1.000012470492211,False,False,1,True
15303,0,76.5150000000029,0.005,1,2,0.1033905501523288,-0.352478646768043,0.15361723212122427,0.01,0.005,1.0,1.0000126291170985,False,False,1,True
15304,0,76.5200000000029,0.005,1,2,0.10270346238202102,-0.3679693786101585,0.15313185305355914,0.01,0.005,1.0,1.0000127986606744,False,False,1,True
15305,0,76.52500000000289,0.005,1,2,0.10198429324482321,-0.3835425028055978,0.15268508975347006,0.01,0.005,1.0,1.000012979803772,False,False,1,True
15306,0,76.53000000000289,0.005,1,2,0.10123253144921003,-0.3992022528973311,0.15227818237028978,0.01,0.005,1.0,1.0000131732983493,False,False,1,True
15307,0,76.53500000000288,0.005,1,2,0.10044763155967527,-0.4149530156077388,0.1519124626327496,0.01,0.005,1.0,1.0000133799760142,False,False,1,True
15308,0,76.54000000000288,0.005,1,2,0.09962901173535502,-0.4307993430236871,0.15158936302308745,0.01,0.005,1.0,1.0000136007578424,False,False,1,True
15309,0,76.54500000000287,0.005,1,2,0.09877605122858173,-0.44674596595507615,0.15131042718951004,0.01,0.005,1.0,1.00001383666573,False,False,1,True
15310,0,76.55000000000287,0.005,1,2,0.09788808761306529,-0.4627978086188691,0.15107732178979694,0.01,0.005,1.0,1.0000140888355604,False,False,1,True
15311,0,76.55500000000286,0.005,1,2,0.09696441370658655,-0.4789600048239716,0.15089184999522778,0.01,0.005,1.0,1.0000143585325185,False,False,1,True
15312,0,76.56000000000286,0.005,1,2,0.09600427414738325,-0.49523791586001165,0.15075596692834994,0.01,0.005,1.0,1.0000146471689768,False,False,1,True
15313,0,76.56500000000285,0.005,1,2,0.09500686157659889,-0.5116371503259697,0.15067179736241343,0.01,0.005,1.0,1.0000149563254577,False,False,1,True
15314,0,76.57000000000285,0.005,1,2,0.09397131237101881,-0.5281635861738952,0.15064165607711572,0.01,0.005,1.0,1.0000152877753008,False,False,1,True
15315,0,76.57500000000285,0.005,1,2,0.09289670186051119,-0.5448233952900522,0.15066807134800125,0.01,0.005,1.0,1.0000156435138148,False,False,1,True
15316,0,76.58000000000284,0.005,1,2,0.09178203895273854,-0.5616230709925945,0.15075381214976755,0.01,0.005,1.0,1.0000160257928858,False,False,1,True
15317,0,76.58500000000284,0.005,1,2,0.0906262600732963,-0.5785694588935708,0.1509019197825496,0.01,0.005,1.0,1.0000164371622506,False,False,1,True
15318,0,76.59000000000283,0.005,1,2,0.08942822231183355,-0.5956697916566718,0.15111574479258152,0.01,0.005,1.0,1.0000168805189884,False,False,1,True
15319,0,76.59500000000283,0.005,1,2,0.08818669564307337,-0.6129317282844279,0.1513989902644109,0.01,0.005,1.0,1.00001735916716,False,True,1,True
15320,0,76.60000000000282,0.005,1,2,0.08690035406489716,-0.6303633986944753,0.15175576282472375,0.01,0.005,1.0,1.0000178768901127,False,True,1,True
15321,0,76.60500000000282,0.005,1,2,0.08556776546236092,-0.6479734545004259,0.15219063303598332,0.01,0.005,1.0,1.0000184380386645,False,True,1,True
15322,0,76.61000000000281,0.005,1,2,0.08418737996479132,-0.665771127107242,0.15270870729666902,0.01,0.005,1.0,1.0000190476393507,False,True,1,True
15323,0,76.61500000000281,0.005,1,2,0.08275751651044004,-0.6837662944750388,0.1533157139383967,0.01,0.005,1.0,1.0000197115282405,False,True,1,True
15324,0,76.6200000000028,0.005,1,2,0.08127634726618384,-0.7019695582139386,0.15401810696702717,0.01,0.005,1.0,1.0000204365175818,False,True,1,True
15325,0,76.6250000000028,0.005,1,2,0.07974187946381811,-0.7203923330662984,0.15482319190311367,0.01,0.005,1.0,1.0000212306049994,False,True,1,True
15326,0,76.6300000000028,0.005,1,2,0.0781519341032743,-0.7390469513392338,0.15573927953425926,0.01,0.005,1.0,1.000022103238383,False,True,1,True
15327,0,76.63500000000279,0.005,1,2,0.07650412082777189,-0.7579467855085019,0.15677587523906797,0.01,0.005,1.0,1.0000230656544056,False,True,1,True
15328,0,76.64000000000279,0.005,1,2,0.07479580808407216,-0.7771063930787784,0.15794391408656475,0.01,0.005,1.0,1.00002413131551,False,True,1,True
15329,0,76.64500000000278,0.005,1,2,0.07302408742491681,-0.7965416889327274,0.15925605546449703,0.01,0.005,1.0,1.000025316480173,False,True,1,True
15330,0,76.65000000000278,0.005,1,2,0.07118573046473704,-0.8162701519442759,0.160727056011944,0.01,0.005,1.0,1.00002664095599,False,True,1,True
15331,0,76.65500000000277,0.005,1,2,0.06927713652610545,-0.836311074736208,0.16237424684566304,0.01,0.005,1.0,1.00002812910717,False,True,1,True
15332,0,76.66000000000277,0.005,1,2,0.06729426835673939,-0.8566858683786582,0.16421815160607017,0.01,0.005,1.0,1.0000298112217383,False,True,1,True
15333,0,76.66500000000276,0.005,1,2,0.06523257236925341,-0.8774184379394705,0.16628329752086277,0.01,0.005,1.0,1.000031725396264,False,True,1,True
15334,0,76.67000000000276,0.005,1,2,0.06308687852471294,-0.8985356507215483,0.16859929546846628,0.01,0.005,1.0,1.0000339201797281,False,True,1,True
15335,0,76.67500000000275,0.005,1,2,0.060851273034092344,-0.920067927756539,0.1712023019314255,0.01,0.005,1.0,1.0000364583551202,False,True,1,True
15336,0,76.68000000000275,0.005,1,2,0.05851893414306241,-0.9420500023625006,0.17413703444271453,0.01,0.005,1.0,1.0000394224678142,False,True,1,True
15337,0,76.68500000000274,0.005,1,2,0.05608191681576458,-0.9645219103063545,0.1774596081659768,0.01,0.005,1.0,1.000042923109627,False,True,1,True
15338,0,76.69000000000274,0.005,1,2,0.053530865141426354,-0.9875303098824123,0.18124162336772362,0.01,0.005,1.0,1.0000471116867737,False,True,1,True
15339,0,76.69500000000274,0.005,1,2,0.05085461996303478,-1.0111302878980981,0.18557621720446474,0.01,0.005,1.0,1.0000522007473156,False,True,1,True
15351,2,76.75750000000268,0.0025,1,2,0.05291637756232856,11.955424948642877,0.18020493937492238,0.01,0.005,1.0,1.0000482122106151,False,False,1,True
15352,0,76.76000000000268,0.005,1,2,0.06881308319143174,13.611050293888017,0.15812571405669085,0.01,0.005,1.0,1.000028509775542,False,False,1,True
15353,0,76.76500000000267,0.005,1,2,0.100547624995976,16.422695287184162,0.13114750509316872,0.01,0.005,1.0,1.000013353376729,False,False,1,True
15354,0,76.77000000000267,0.005,1,2,0.13224424153401676,18.816007650141586,0.11490292830485202,0.01,0.005,1.0,1.0000077193509678,False,False,1,True
