t_yr,ias15_rmin,noNN_rmin,unguarded_rmin,guarded_rmin,ias15_pair,noNN_pair,unguarded_pair,guarded_pair,noNN_err,unguarded_err,guarded_err,unguarded_minus_noNN,guarded_minus_noNN
45.489097819563916,0.9933352812232363,0.9909105053680395,1.0116785808516962,1.016142829529441,0-1,0-1,0-1,0-1,0.00361579588602307,0.8492537804522858,0.5516068342646115,0.8456379845662627,0.5479910383785884
45.50910182036407,0.9940435010155729,0.9915993010285352,1.0120352229777727,1.0168954215878971,0-1,0-1,0-1,0-1,0.0036738306531053843,0.8523998837198068,0.554251679648222,0.8487260530667015,0.5505778489951166
45.52910582116424,0.9947511727206605,0.9922882808285294,1.012354486848198,1.0176198546756239,0-1,0-1,0-1,0-1,0.0037335163460765117,0.8555971681504432,0.5569340078021039,0.8518636518043666,0.5532004914560273
45.54910982196439,0.9954580115639886,0.9929771640795008,1.012636270525034,1.0183158826369745,0-1,0-1,0-1,0-1,0.003794806889299504,0.8588456378100608,0.5596539099327591,0.8550508309207614,0.5558591030434596
45.56911382276456,0.9961637340649295,0.9936656710393185,1.0128804832747451,1.0189832689531382,0-1,0-1,0-1,0-1,0.0038576552372735643,0.8621452816479168,0.5624114653926996,0.8582876264106433,0.558553810155426
45.58911782356471,0.9968680581449146,0.9943535230244837,1.0130870455377083,1.0196217866909005,0-1,0-1,0-1,0-1,0.0039220135778285856,0.8654960734152906,0.5652067415609191,0.8615740598374619,0.5612847279830905
45.60912182436488,0.997570703233181,0.9950404425200803,1.0132558889030931,1.0202312184530349,0-1,0-1,0-1,0-1,0.003987833516039936,0.8688979715973913,0.5680397937382909,0.8649101380813514,0.564051960222251
45.62912582516503,0.9982713903700715,0.9957261532874172,1.0133869560891533,1.0208113563304406,0-1,0-1,0-1,0-1,0.004055066239333467,0.8723509193580706,0.5709106650573812,0.8682958531187371,0.5668555988180477
45.6491298259652,0.9989698423079011,0.9964103804693497,1.0134802009289725,1.0213620018561347,0-1,0-1,0-1,0-1,0.004123662664328543,0.8758548444969303,0.5738193864062274,0.8717311818326018,0.5696957237418989
45.66913382676535,0.9996657836093764,0.9970928506932727,1.013535588361697,1.0218829659612045,0-1,0-1,0-1,0-1,0.00419357356635278,0.8794096594183202,0.5767659763655286,0.8752160858519674,0.5725724027991759
45.68913782756552,1.0003589407435878,0.9977732921717815,1.0135530944292899,1.022374068932812,0-1,0-1,0-1,0-1,0.004264749692512503,0.8830152611117756,0.5797504411587602,0.8787505114192632,0.5754856914662477
45.709141828365674,1.0010490421795701,0.9984514348009941,1.0135327062788366,1.0228351403743488,0-1,0-1,0-1,0-1,0.004337141859503887,0.8866715311433614,0.5827727746146347,0.8823343892838575,0.5784356327551309
45.72914582916584,1.0017358184774565,0.9991270102565432,1.0134744221704262,1.023266019167823,0-1,0-1,0-1,0-1,0.004410701037200514,0.890378335657444,0.5858329581413904,0.8859676346202434,0.5814222571041898
45.749149829965994,1.0024190023772224,0.9997997520872347,1.0133782514906324,1.0236665534385652,0-1,0-1,0-1,0-1,0.004485378419290874,0.8941355253883363,0.5889309607123107,0.8896501469690454,0.5844455822930198
45.76915383076616,1.0030983288850543,1.0004693958063857,1.0132442147716147,1.0240366005223216,0-1,0-1,0-1,0-1,0.004561125482020584,0.8979429356813191,0.5920667388619426,0.8933818101992985,0.587505613379922
45.789157831566314,1.0037735353573456,1.0011356789808472,1.0130723437158533,1.0243760269348154,0-1,0-1,0-1,0-1,0.004637894032291972,0.9018003865224725,0.5952402366923997,0.8971624924901805,0.5906023426601077
45.80916183236648,1.0044443615823553,1.0017983413177278,1.012862681226535,1.0246847083438402,0-1,0-1,0-1,0-1,0.004715636246104939,0.9057076825768063,0.5984513858892173,0.9009920463307014,0.5937357496431124
45.829165833166634,1.005110549859539,1.0024571247488303,1.0126152814435965,1.0249625295439457,0-1,0-1,0-1,0-1,0.004794304698505494,0.9096646132341207,0.6017001057461405,0.9048703085356152,0.596905801047635
45.8491698339668,1.0057718450765902,1.003111773512818,1.0123302097854328,1.0252093844337826,0-1,0-1,0-1,0-1,0.004873852385906947,0.9136709526620886,0.6049863031983121,0.9087971002761817,0.6001124508124052
45.869173834766954,1.006427994784209,1.0037620342351352,1.012007542996275,1.0254251759961492,0-1,0-1,0-1,0-1,0.004954232741825365,0.9177264598659841,0.6083098728632509,0.9127722271241587,0.6033556401214255
45.88917783556712,1.0070787492686355,1.0044076560056938,1.0116473691992343,1.025609816280806,0-1,0-1,0-1,0-1,0.005035399646755834,0.9218308787545616,0.6116706970890974,0.9167954791078058,0.6066352974423416
45.909181836367274,1.00772386162197,1.0050483904543597,1.011249787955012,1.025763226390091,0-1,0-1,0-1,0-1,0.005117307433095184,0.9259839382115188,0.6150686460095257,0.9208666307784237,0.6099513385764306
45.92918583716744,1.008363087810321,1.0056839918242557,1.01081491032626,1.0258853364673903,0-1,0-1,0-1,0-1,0.005199910885694681,0.9301853521720591,0.6185035776048239,0.9249854412863644,0.6133036667191292
45.949189837967594,1.0089961867398085,1.0063142170429156,1.010342858947588,1.025976085688496,0-1,0-1,0-1,0-1,0.005283165238816222,0.9344348197040023,0.6219753377685567,0.9291516544651861,0.6166921725297405
45.96919383876776,1.0096229203204596,1.0069388257913074,1.0098337681011937,1.0260354222558925,0-1,0-1,0-1,0-1,0.005367026169942029,0.9387320250929827,0.6254837603793407,0.9333649989230407,0.6201167342093987
45.989197839567915,1.0102430535280318,1.007557580570768,1.0092877837980967,1.026063303396001,0-1,0-1,0-1,0-1,0.005451449791088864,0.9430766379312009,0.629028667377169,0.937625188140112,0.6235772175860801
46.00920184036808,1.0108563544638032,1.0081702467678693,1.0087050638649482,1.0260596953594152,0-1,0-1,0-1,0-1,0.005536392637958143,0.9474683132092965,0.6326098688438492,0.9419319205713383,0.627073476205891
46.029205841168235,1.0114625944123632,1.008776592717257,1.008085778036386,1.0260245734241498,0-1,0-1,0-1,0-1,0.005621811657468038,0.9519066914108333,0.6362271630870231,0.9462848797533653,0.6306053514295551
46.0492098419684,1.0120615478974488,1.0093763897624883,1.0074301080528962,1.0259579219019277,0-1,0-1,0-1,0-1,0.005707664193895439,0.9563913986089961,0.6398803367273687,0.9506837344151007,0.6341726725334732
46.069213842768555,1.0126529927358592,1.00996941231491,1.0067382477641331,1.0258597341475248,0-1,0-1,0-1,0-1,0.005793907974085061,0.960922046565021,0.6435691647884851,0.9551281385909359,0.6377752568144001
46.08921784356872,1.0132367100894955,1.0105554379106068,1.0060104032376522,1.0257300125711888,0-1,0-1,0-1,0-1,0.005880501091870372,0.9654982328279922,0.6472934107891057,0.9596177317361219,0.6414129096972354
46.109221844368875,1.0138124845155596,1.011134247265457,1.0052467928729945,1.0255687686541421,0-1,0-1,0-1,0-1,0.005967401992088692,0.9701195408355645,0.6510528268371796,0.9641521388434758,0.6450854248450909
46.12922584516904,1.0143801040149625,1.01170562432834,1.0044476475210544,1.0253760229671849,0-1,0-1,0-1,0-1,0.006054569454265085,0.9747855400152798,0.6548471537255092,0.9687309705610148,0.6487925842712441
46.149229845969195,1.0149393600789711,1.0122693563325198,1.0036132106086608,1.0251518051923967,0-1,0-1,0-1,0-1,0.006141962576293908,0.9794957858860777,0.6586761210285269,0.9733538233097837,0.652534158452233
46.16923384676936,1.0154900477341482,1.0128252338452548,1.0027437382682833,1.0248961541479473,0-1,0-1,0-1,0-1,0.0062295407581314565,0.9842498201597072,0.6625394471999453,0.9780202794015758,0.6563099064418139
46.189237847569515,1.0160319655856185,1.0133730508156673,1.001839499472772,1.024609117816011,0-1,0-1,0-1,0-1,0.006317263685786896,0.9890471708416761,0.6664368396709113,0.9827299071558893,0.6601195759851244
46.20924184836968,1.016564915858709,1.0139126046209097,1.0009007761750268,1.0242907533737822,0-1,0-1,0-1,0-1,0.006405091315580762,0.9938873523314992,0.670367994948442,0.9874822610159184,0.6639629036328613
46.229245849169835,1.017088704438997,1.014443696110673,0.9999278634524787,1.023941127227588,0-1,0-1,0-1,0-1,0.006492983858922374,0.9987698655219126,0.6743325987138264,0.9922768816629902,0.6678396148549041
46.24924984997,1.0176031409108233,1.014966129650068,0.9989210696562578,1.0235603150500816,0-1,0-1,0-1,0-1,0.006580901767542739,1.003694197896861,0.6783303259208112,0.9971132961293182,0.6717494241532684
46.269253850770156,1.0181080385942913,1.0154797131609297,0.9978807165649051,1.0231484018205081,0-1,0-1,0-1,0-1,0.00666880571940724,1.008659823627976,0.6823608408933086,1.0019910179085687,0.6756920351739014
46.28925785157032,1.018603214580816,1.0159842581615721,0.9968071395424722,1.0227054818680195,0-1,0-1,0-1,0-1,0.006756656605219669,1.0136662036693869,0.6864237974224956,1.0069095470641671,0.679667140817276
46.309261852370476,1.019088489767244,1.0164795798050454,0.99570068770084,1.0222316589180196,0-1,0-1,0-1,0-1,0.006844415515721916,1.0187127858506333,0.6905188388630816,1.0118683703349114,0.6836744233473597
46.32926585317064,1.0195636888886057,1.0169654969159245,0.9945617240660667,1.0217270461415118,0-1,0-1,0-1,0-1,0.006932043729682016,1.0237990049675627,0.6946455982286716,1.0168669612378807,0.6877135544989895
46.349269853970796,1.0200286405495191,1.0174418320256735,0.993390625748562,1.0211917662074201,0-1,0-1,0-1,0-1,0.007019502702760921,1.028924282871024,0.6988036982860449,1.0219047801682632,0.691784195583284
46.36927385477096,1.0204831772543053,1.0179084114066244,0.9921877841168605,1.0206259513378504,0-1,0-1,0-1,0-1,0.007106754057134872,1.034088028553292,0.7029927516483266,1.0269812744961573,0.6958859975911917
46.389277855571116,1.020927135435841,1.018365065104609,0.9909536049747517,1.0200297433662469,0-1,0-1,0-1,0-1,0.007193759572055478,1.0392896382320695,0.7072123608669172,1.032095878660014,0.7000186012948617
46.40928185637128,1.021360355483197,1.0188116269702812,0.9896885087414968,1.0194032937984077,0-1,0-1,0-1,0-1,0.007280481175212912,1.044528495432051,0.7114621185222042,1.037248014256838,0.7041816373469912
46.429285857171436,1.021782681768093,1.0192479346891659,0.9883929306348425,1.0187467638763077,0-1,0-1,0-1,0-1,0.007366880935078332,1.0498039710639382,0.7157416073129679,1.0424370901288598,0.7083747263778896
46.4492898579716,1.0221939626702172,1.0196738298104784,0.9870673208565138,1.0180603246446733,0-1,0-1,0-1,0-1,0.007452921054081613,1.0551154235009315,0.7200504001445481,1.0476625024468498,0.7125974790904666
46.469293858771756,1.0225940506014357,1.0200891577747435,0.9857121447798429,1.0173441570202542,0-1,0-1,0-1,0-1,0.0075385638627973465,1.0604621986526341,0.7243880602157285,1.0529236347898367,0.7168494963529312
46.48929785957192,1.0229828020289389,1.0204937679402568,0.984327883139155,1.0165984518637226,0-1,0-1,0-1,0-1,0.007623771814989177,1.0658436300364318,0.7287541411044471,1.0582198582214426,0.721130369289458
46.50930186037208,1.0233600774973561,1.0208875136084197,0.98291503222051,1.0158234100541368,0-1,0-1,0-1,0-1,0.00770850748368311,1.0712590388463343,0.733148186852332,1.0635505313626512,0.7254396793686488
46.52930586117224,1.0237257416498733,1.0212702520479873,0.9814741040533571,1.0150192425658862,0-1,0-1,0-1,0-1,0.007792733558114167,1.0767077340193754,0.7375697320482095,1.068915000461261,0.7297769984900954
46.5493098619724,1.024079663248389,1.02164184451826,0.9800056266026234,1.0141861705480386,0-1,0-1,0-1,0-1,0.007876412841716742,1.0821890122996016,0.7420183019106221,1.0743125994578848,0.7341418890689054
46.56931386277255,1.0244217151927455,1.022002156291256,0.9785101439607213,1.0133244254060008,0-1,0-1,0-1,0-1,0.007959508251005686,1.0877021582997963,0.7464934123695409,1.0797426500487906,0.7385339041185353
46.58931786357272,1.0247517745390582,1.0223510566728942,0.9769882165389157,1.0124342488853966,0-1,0-1,0-1,0-1,0.008041982815479335,1.093246444561008,0.7509945701473548,1.0852044617455285,0.7429525873318755
46.60932186437287,1.0250697225171885,1.022688419023225,0.9754404212574422,1.0115158931580575,0-1,0-1,0-1,0-1,0.008123799678499383,1.0988211316100431,0.7555212728393148,1.0906973319315438,0.7473974731608154
46.62932586517304,1.0253754445473788,1.0230141207757353,0.9738673517337302,1.0105696209100175,0-1,0-1,0-1,0-1,0.008204922099096172,1.1044254680151024,0.7600730089936231,1.0962205459160064,0.7518680868945269
46.64932986597319,1.0256688302560866,1.0233280434557617,0.9722696184680159,1.0095957054313924,0-1,0-1,0-1,0-1,0.00828531345483526,1.1100586904396919,0.7646492581912969,1.1017733769848566,0.7563639447364616
46.66933386677336,1.0259497734910445,1.0236300726980403,0.9706478490255925,1.0085944307080186,0-1,0-1,0-1,0-1,0.008364937245583133,1.1157200236950717,0.7692494911260689,1.1073550864494885,0.7608845538804857
46.689337867573514,1.0262181723355739,1.0239200982634244,0.9690026882148699,1.0075660915147133,0-1,0-1,0-1,0-1,0.00844375709834186,1.1214086807914114,0.7738731696844726,1.1129649236930697,0.7654294125861307
46.70934186837368,1.0264739291221787,1.024198014054795,0.9673347982603633,1.0065109935100152,0-1,0-1,0-1,0-1,0.008521736772987046,1.1271238629879605,0.7785197470263959,1.1186021262149735,0.7699980102534089
46.729345869173834,1.0267169504454476,1.0244637181321936,0.9656448589696545,1.0054294533322516,0-1,0-1,0-1,0-1,0.00859884016907651,1.132864759842452,0.7831886676662707,1.1242659196733755,0.7745898274971942
46.749349869974,1.0269471471742877,1.0247171127272037,0.9639335678933035,1.0043217986967679,0-1,0-1,0-1,0-1,0.008675031333562774,1.1386305492600965,0.7878793675552098,1.1299555179265337,0.7792043362216471
46.769353870774154,1.0271644344635107,1.0249581042566056,0.962201640476606,1.0031883684941472,0-1,0-1,0-1,0-1,0.008750274469575934,1.1444203975424436,0.7925912741642698,1.1356701230728676,0.7838409996946939
46.78935787157432,1.0273687317648024,1.0251866033353296,0.9604498102020113,1.0020295128892376,0-1,0-1,0-1,0-1,0.008824533946107323,1.1502334594365236,0.7973238065691701,1.1414089254904163,0.7884992726230629
46.809361872374474,1.0275599628370882,1.025402524788729,0.9586788287209317,1.0008455934207918,0-1,0-1,0-1,0-1,0.008897774308761982,1.1560688781846,0.8020763755366588,1.147171103875838,0.7931786012278969
46.82936587317464,1.0277380557563216,1.0256057876642006,0.9568894659735776,0.9996369831015134,0-1,0-1,0-1,0-1,0.008969960291406186,1.161925785575026,0.8068483836128666,1.1529558252836198,0.7978784233214604
46.849369873974794,1.0279029429247122,1.0257963152421665,0.9550825102953583,0.9984040665182958,0-1,0-1,0-1,0-1,0.009041056828877623,1.1678033019945937,0.8116392252138485,1.158762245165716,0.8025981683849709
46.86937387477496,1.0280545610794116,1.0259740350464464,0.9532587685082867,0.9971472399324193,0-1,0-1,0-1,0-1,0.009111029070580834,1.1737005364829478,0.8164482867186599,1.1645895074123669,0.8073372576480791
46.889377875575114,1.0281928513006777,1.026138878854031,0.9514190659957175,0.9958669113794707,0-1,0-1,0-1,0-1,0.00917984239513569,1.1796165867895407,0.821274946565167,1.170436744394405,0.8120951041700313
46.90938187637528,1.0283177590195303,1.0262907827042838,0.9495642467586382,0.9945635007687273,0-1,0-1,0-1,0-1,0.009247462425897478,1.1855505394337846,0.8261185753489433,1.176303077007887,0.8168711129230458
46.929385877175434,1.0284292340249135,1.0264296869075813,0.9476951734516182,0.9932374399817389,0-1,0-1,0-1,0-1,0.009313855047514568,1.1915014697689765,0.8309785359254475,1.182187614721462,0.8216646808779329
46.9493898779756,1.028527230470381,1.0265555360534127,0.9458127273963973,0.9918891729698276,0-1,0-1,0-1,0-1,0.009378986423339206,1.1974684420507582,0.8358541835158287,1.188089455627419,0.8264751970924895
46.969393878775755,1.0286117068803167,1.0266682790179522,0.9439178085709795,0.9905191558502096,0-1,0-1,0-1,0-1,0.00944282301385434,1.203450509510799,0.8407448658165461,1.1940076864969447,0.8313020428026917
46.98939787957592,1.0286826261557005,1.0267678689711193,0.9420113355719698,0.9891278570004279,0-1,0-1,0-1,0-1,0.009505331595928743,1.2094467144365892,0.8456499231131418,1.1999413828406604,0.8361445915172131
47.009401880376075,1.0287399555794325,1.02685426338314,0.9400942455477702,0.9877157571507761,0-1,0-1,0-1,0-1,0.009566479283061022,1.2154560882581624,0.8505686883983358,1.2058896089751014,0.8410022091152748
47.02940588117624,1.0287836668212225,1.026927424030621,0.9381674941001261,0.9862833494743692,0-1,0-1,0-1,0-1,0.009626233546420187,1.2214776516427757,0.8555004874947657,1.2118514180963555,0.8458742539483455
47.049409881976395,1.0288137359420582,1.026987317002149,0.9362320551514018,0.9848311396745115,0-1,0-1,0-1,0-1,0.009684562236839528,1.2275104145985203,0.8604446391825253,1.2178258523616807,0.8507600769456858
47.06941388277656,1.0288301433982519,1.027033912703423,0.9342889207748407,0.9833596460689882,0-1,0-1,0-1,0-1,0.009741433607567747,1.2335533765880444,0.865400455331795,1.2238119429804766,0.8556590217242273
47.089417883576715,1.0288328740450803,1.0270671858619302,0.9323391009849736,0.9818693996708978,0-1,0-1,0-1,0-1,0.00979681633793102,1.2396055266535322,0.8703672410406957,1.2298087103156012,0.8605704247027647
47.10942188437688,1.028821917140016,1.0270871155311756,0.9303836234852385,0.9803609442656215,0-1,0-1,0-1,0-1,0.009850679557703948,1.2456658435542893,0.8753442947786343,1.2358151639965853,0.8654936152209304
47.129425885177035,1.0287972663455573,1.027093685094468,0.9284235333698057,0.978834836483513,0-1,0-1,0-1,0-1,0.009902992872339955,1.251733295918252,0.8803309085352322,1.2418303030459121,0.8704279156628922
47.1494298859772,1.0287589197316616,1.0270868822682688,0.9264598927765482,0.9772916458678751,0-1,0-1,0-1,0-1,0.009953726388854259,1.2578068424089501,0.8853263679750775,1.2478531160200959,0.8753726415862232
47.169433886777355,1.0287068797777768,1.0270666991051134,0.9244937804880718,0.975731954937771,0-1,0-1,0-1,0-1,0.01000285074250496,1.2638854319094062,0.8903299525983508,1.2538825811669012,0.8803271018558458
47.18943788757752,1.0286411533744817,1.0270331319961028,0.9225262914777219,0.9741563592452058,0-1,0-1,0-1,0-1,0.010050337124061077,1.269968003724666,0.8953409359075275,1.259917666600605,0.8852905987834664
47.209441888377675,1.0285617518247259,1.02698618167297,0.9205585363975402,0.9725654674261938,0-1,0-1,0-1,0-1,0.01009615730779804,1.276053487804592,0.9003585855801598,1.265957330496794,0.8902624282723618
47.22944588917784,1.0284686908446712,1.0269258532097256,0.9185916410052202,0.9709599012452133,0-1,0-1,0-1,0-1,0.010140283680005273,1.2821408049887386,0.9053821636478958,1.2720005213087333,0.8952418799678905
47.249449889977996,1.0283619905641328,1.0268521560238777,0.9166267455272706,0.9693402956325348,0-1,0-1,0-1,0-1,0.01018268926814094,1.288228867275044,0.9104109266816934,1.278046178006903,0.9002282374135525
47.26945389077816,1.028241675526615,1.0267651038772307,0.9146650039557879,0.9677072987138915,0-1,0-1,0-1,0-1,0.010223347770413237,1.2943165781142134,0.9154441259833279,1.2840932303438002,0.9052207782129147
47.289457891578316,1.0281077746889364,1.026664714876258,0.9127075832765175,0.9660615718319454,0-1,0-1,0-1,0-1,0.010262233585920072,1.3004028327315444,0.9204810077831048,1.2901405991456243,0.9102187741971848
47.30946189237848,1.0279603214204385,1.0265510114720462,0.9107556626262224,0.9644037895589933,0-1,0-1,0-1,0-1,0.01029932184512021,1.306486518478023,0.925520813443813,1.2961871966329028,0.9152214915986928
47.329465893178636,1.0277993535017707,1.026424020459809,0.9088104323778063,0.962734639700332,0-1,0-1,0-1,0-1,0.010334588440764327,1.3125665152123274,0.9305627796707756,1.302231926771563,0.9202281912300113
47.3494698939788,1.0276249131232447,1.0262837729779621,0.9068730931521369,0.9610548232877013,0-1,0-1,0-1,0-1,0.010368010059053624,1.3186416957153726,0.9356061387279717,1.308273685656319,0.9252381286689181
47.369473894778956,1.027437046882746,1.0261303045067576,0.9049448547561124,0.9593650545622009,0-1,0-1,0-1,0-1,0.010399564211151277,1.3247109261387464,0.9406501186600198,1.3143113619275952,0.9302505544488685
47.38947789557912,1.027235805783193,1.0259636548664666,0.9030269350471853,0.957666060946071,0-1,0-1,0-1,0-1,0.01042922926480898,1.330773066488292,0.9456939435199399,1.320343837223483,0.9352647142551309
47.409481896379276,1.0270212452295344,1.0257838682151037,0.9011205587253149,0.955958583002713,0-1,0-1,0-1,0-1,0.01045698447623132,1.3368269711436829,0.9507368336024107,1.3263699866674517,0.9402798491261793
47.42948589717944,1.0267934250252682,1.0255909930456841,0.8992269560541534,0.9542433743843224,0-1,0-1,0-1,0-1,0.01048281002193576,1.342871489414638,0.9557780056823741,1.3323886793927022,0.9452951956604384
47.449489897979596,1.0265524093684706,1.0253850821830015,0.8973473615141587,0.9525212017664901,0-1,0-1,0-1,0-1,0.010506687030728613,1.3489054661339086,0.96081667325864,1.33839877910318,0.9503099862279113
47.46949389877976,1.0262982668473186,1.0251661927799176,0.8954830123912839,0.9507928447691306,0-1,0-1,0-1,0-1,0.010528597615550542,1.3549277422868253,0.9658520468022658,1.3443991446712749,0.9553234491867152
47.489497899579916,1.0260310704350921,1.0249343863131466,0.8936351473058503,0.9490590958630827,0-1,0-1,0-1,0-1,0.010548524905310814,1.3609371556766086,0.970883334009302,1.3503886307712978,0.9603348091039913
47.50950190038008,1.025750897484634,1.0246897285785261,0.8918050046872046,0.947320760261735,0-1,0-1,0-1,0-1,0.010566453076461573,1.3669325416241758,0.9759097400576068,1.3563660885477142,0.9653432869811452
47.52950590118024,1.0254578297222563,1.0244322896857536,0.8899938212007086,0.9455786557970177,0-1,0-1,0-1,0-1,0.010582367384428576,1.3729127337005258,0.9809304678672435,1.3623303663160973,0.970348100482815
47.5495099019804,1.0251519532410622,1.0241621440525766,0.8882028301345214,0.943833612779111,0-1,0-1,0-1,0-1,0.01059625419464978,1.3788765644892695,0.985944718364108,1.3682803102946197,0.9753484641694582
47.56951390278056,1.0248333584936782,1.0238793703984181,0.8864332597544465,0.9420864738392223,0-1,0-1,0-1,0-1,0.0106081010133372,1.3848228663761875,0.9909516907462222,1.3742147653628503,0.980343589732885
47.58951790358072,1.0245021402843573,1.0235840517374195,0.8846863316358231,0.9403380937547875,0-1,0-1,0-1,0-1,0.010617896517712893,1.3907504723622068,0.9959505827522731,1.380132575844494,0.9853326862345602
47.60952190438088,1.024158397760445,1.0232762753708766,0.8829632589819861,0.9385893392564677,0-1,0-1,0-1,0-1,0.01062563058583578,1.3966582168955455,1.0009405909317728,1.3860325863097096,0.990314960345937
47.62952590518104,1.0238022344031732,1.0229561328790575,0.8812652449391892,0.9368410888163167,0-1,0-1,0-1,0-1,0.01063129432577021,1.4025449367183997,1.0059209109163494,1.3919136423926295,0.9952896165905791
47.6495299059812,1.0234337580177657,1.0226237201123736,0.8795934809180462,0.9350942324165163,0-1,0-1,0-1,0-1,0.010634880104215554,1.4084094717230355,1.0108907376914835,1.39777459161882,1.000255857587268
47.66953390678136,1.0230530807228186,1.0222791371818785,0.8779491449314828,0.9333496712980921,0-1,0-1,0-1,0-1,0.010636381574349481,1.4142506658119567,1.0158492658681413,1.4036142842376071,1.0052128842937917
47.68953790758152,1.0226603189389376,1.0219224884490803,0.8763333999589018,0.9316083176890427,0-1,0-1,0-1,0-1,0.010635793703007651,1.4200673677565334,1.0207956899535588,1.4094315740535257,1.0101598962505511
47.70954190838168,1.0222555933765975,1.0215538825150332,0.8747473923457286,0.9298710945113434,0-1,0-1,0-1,0-1,0.010633112796955438,1.4258584320485421,1.0257292046205742,1.4152253192515867,1.0150960918236187
47.72954590918184,1.0218390290231965,1.0211734322086845,0.8731922502467601,0.9281389350663127,0-1,0-1,0-1,0-1,0.010628336528378992,1.4316227197390494,1.0306490049747117,1.4209943832106704,1.0200206684463327
47.749549909982,1.0214107551292726,1.0207812545744537,0.8716690821207841,0.926412782697863,0-1,0-1,0-1,0-1,0.010621463959356458,1.4373590992594243,1.0355542868183671,1.4267376353000678,1.0249328228590107
47.76955391078216,1.0209709051938531,1.0203774708590074,0.8701789752828205,0.9246935904331921,0-1,0-1,0-1,0-1,0.010612495565442017,1.4430664472195311,1.0404442469112531,1.432453951654089,1.029831751345811
47.78955791158232,1.0205196169488975,1.019962206497207,0.8687229945190778,0.922982320600514,0-1,0-1,0-1,0-1,0.010601433258129305,1.4487436491787762,1.0453180832264082,1.438142215920647,1.034716649968279
47.80956191238248,1.0200570323428102,1.0195355910971946,0.8673021807683943,0.9212799444234694,0-1,0-1,0-1,0-1,0.010588280406334933,1.4543896003861896,1.0501749952009019,1.4438013199798547,1.039586714794567
47.82956591318264,1.019583297522974,1.0190977584245886,0.8659175498725584,0.9195874415919071,0-1,0-1,0-1,0-1,0.010573041856674667,1.4600032064865385,1.0550141839805045,1.4494301646298637,1.0444411421238298
47.8495699139828,1.0190985628172817,1.018648846385749,0.8645700913965638,0.9179057998087737,0-1,0-1,0-1,0-1,0.01055572395268229,1.465583384190139,1.0598348526574197,1.4550276602374566,1.0492791287047374
47.86957391478296,1.0186029827146144,1.0181889970100868,0.8632607675185718,0.9162360143129091,0-1,0-1,0-1,0-1,0.0105363345527521,1.4711290619049389,1.0646362065003336,1.4605927273521868,1.0540998719475816
47.88957791558312,1.0180967158442444,1.017718356431378,0.861990511988198,0.9145790873776012,0-1,0-1,0-1,0-1,0.010514883046963398,1.4766391803301533,1.0694174531758631,1.4661242972831898,1.0589025701288997
47.90958191638328,1.0175799249541038,1.0172370748680437,0.8607602291507308,0.9129360277848122,0-1,0-1,0-1,0-1,0.010491380372578858,1.4821126930116129,1.074177802960636,1.471621312639034,1.0636864225880571
47.92958591718344,1.0170527768878959,1.0167453066023642,0.8595707930340643,0.9113078502750567,0-1,0-1,0-1,0-1,0.010465839028384256,1.4875485668596238,1.0789164689430875,1.4770827278312395,1.0684506299147032
47.9495899179836,1.0165154425609964,1.0162432099585839,0.8584230464945151,0.9096955749729744,0-1,0-1,0-1,0-1,0.01043827308767254,1.4929457826308778,1.0836326672142,1.4825075095432052,1.0731943941265274
47.96959391878376,1.0159680969351066,1.015730947279873,0.8573178004172801,0.9081002267887073,0-1,0-1,0-1,0-1,0.010408698210050324,1.498303335376418,1.088325617046277,1.4878946371663675,1.0779169188362265
47.98959791958392,1.015410918991616,1.0152086849041,0.8562558329671055,0.9065228347952636,0-1,0-1,0-1,0-1,0.01037713165188077,1.503620234858212,1.0929945410589876,1.4932431032063311,1.0826174094071068
48.00960192038408,1.0148440917036257,1.0146765931383777,0.8552378888847434,0.9049644315821126,0-1,0-1,0-1,0-1,0.010343592275552349,1.5088955059371185,1.0976386653717893,1.4985519136615661,1.087295073096237
48.02960592118424,1.0142678020065916,1.0141348462323398,0.8542646788249629,0.9034260525853257,0-1,0-1,0-1,0-1,0.01030810055739906,1.5141281889353413,1.1022572197419904,1.5038200883779422,1.0919491191845914
48.0496099219844,1.013682240767542,1.0135836223501071,0.8533368787322423,0.9019087353946449,0-1,0-1,0-1,0-1,0.010270678594472935,1.519317339976475,1.106849437687588,1.5090466613820022,1.096578759093115
48.06961392278456,1.0130876027528197,1.0130231035408936,0.8524551292507373,0.9004135190379179,0-1,0-1,0-1,0-1,0.010231350110005482,1.524462031306336,1.1114145565941835,1.5142306811963304,1.101183206484178
48.08961792358472,1.0124840865943032,1.0124534757082178,0.8516200351657139,0.8989414432433994,0-1,0-1,0-1,0-1,0.010190140457770506,1.5295613515975695,1.1159518178051568,1.519371211139799,1.1057616773473864
48.10962192438488,1.01187189475406,1.0118749285776645,0.850832164874266,0.8974935476804673,0-1,0-1,0-1,0-1,0.01014707662519615,1.5346144062409368,1.1204604666944558,1.5244673296157407,1.1103133900692597
48.12962592518504,1.0112512334873835,1.0112876556631594,0.8500920498838275,0.8960708711793436,0-1,0-1,0-1,0-1,0.010102187235448952,1.5396203176258494,1.1249397527212481,1.5295181303904004,1.1148375654857992
